,CASENO,OFFENSE,CVLEGEND,BLKADDR,City,State,Day,Lat,Lon,timestamp,RATING
4000,18006973,THEFT FELONY (OVER $950),LARCENY,2200 BANCROFT WAY,Berkeley,CA,Saturday,37.867871,-122.26565,2018-02-03 18:00:00,3
4002,17051699,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,2400 SEVENTH ST,Berkeley,CA,Wednesday,37.861944,-122.294607,2017-08-30 23:43:00,1
4003,17069039,ROBBERY,ROBBERY,2400 LE CONTE AVE,Berkeley,CA,Sunday,37.876251,-122.262453,2017-11-12 19:20:00,3
4006,17068976,DISTURBANCE,DISORDERLY CONDUCT,1000 GILMAN ST,Berkeley,CA,Sunday,37.88015,-122.297446,2017-11-12 13:00:00,3
4009,18001715,ROBBERY,ROBBERY,2300 SHATTUCK AVE,Berkeley,CA,Tuesday,37.867176,-122.267802,2018-01-09 17:35:00,3
4014,17051420,MISSING ADULT,MISSING PERSON,FULTON STREET & DWIGHT WAY,Berkeley,CA,Tuesday,37.864238,-122.265263,2017-08-29 18:00:00,4
4016,17055484,DISTURBANCE,DISORDERLY CONDUCT,TELEGRAPH AVENUE & BANCROFT WAY,Berkeley,CA,Thursday,37.868714,-122.259189,2017-09-14 21:51:00,3
4017,17072771,MISSING ADULT,MISSING PERSON,1900 STUART ST,Berkeley,CA,Thursday,37.857951,-122.271494,2017-11-30 15:00:00,4
4023,18004834,DISTURBANCE,DISORDERLY CONDUCT,800 UNIVERSITY AVE,Berkeley,CA,Wednesday,37.867723,-122.298406,2018-01-24 14:41:00,3
4026,17056319,ASSAULT/BATTERY MISD.,ASSAULT,1600 CORNELL AVE,Berkeley,CA,Monday,37.87551,-122.291424,2017-09-18 13:54:00,4
4029,17063230,ASSAULT/BATTERY MISD.,ASSAULT,2600 ASHBY AVE,Berkeley,CA,Wednesday,37.856755,-122.255248,2017-10-18 17:00:00,4
4032,17058106,ROBBERY,ROBBERY,DWIGHT WAY & GRANT ST,Berkeley,CA,Monday,37.863058,-122.274386,2017-09-25 21:31:00,3
4033,17051760,ASSAULT/BATTERY MISD.,ASSAULT,2200 SHATTUCK AVE,Berkeley,CA,Thursday,37.869363,-122.268028,2017-08-31 08:15:00,4
4036,17078433,DISTURBANCE,DISORDERLY CONDUCT,1400 SHATTUCK AVE,Berkeley,CA,Thursday,37.881957,-122.269551,2017-12-28 10:26:00,3
4037,18005259,THEFT FELONY (OVER $950),LARCENY,1000 FOLGER AVE,Berkeley,CA,Friday,37.850444,-122.288866,2018-01-19 19:15:00,3
4041,17064624,ASSAULT/BATTERY FEL.,ASSAULT,ADELINE STREET & RUSSELL ST,Berkeley,CA,Tuesday,37.856528,-122.268297,2017-10-24 12:44:00,5
4043,18090248,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1000 OXFORD ST,Berkeley,CA,Sunday,37.890716,-122.268299,2018-01-28 21:05:00,4
4045,17054586,THEFT FELONY (OVER $950),LARCENY,700 PAGE ST,Berkeley,CA,Sunday,37.875826,-122.303426,2017-09-10 16:00:00,3
4046,17092294,THEFT FELONY (OVER $950),LARCENY,3020 ADELINE ST,Berkeley,CA,Wednesday,37.854687,-122.269141,2017-11-15 20:25:00,3
4053,17052339,DISTURBANCE,DISORDERLY CONDUCT,1800 SAN PABLO AVE,Berkeley,CA,Friday,37.871402,-122.292965,2017-09-01 14:00:00,3
4054,17052274,GUN/WEAPON,WEAPONS OFFENSE,900 UNIVERSITY AVE,Berkeley,CA,Saturday,37.868273,-122.295963,2017-09-02 00:38:00,5
4060,18001420,ASSAULT/BATTERY FEL.,ASSAULT,1700 UNIVERSITY AVE,Berkeley,CA,Sunday,37.870948,-122.27733,2018-01-07 23:48:00,5
4061,18001549,DISTURBANCE,DISORDERLY CONDUCT,2000 SAN PABLO AVE,Berkeley,CA,Monday,37.868845,-122.29214,2018-01-08 17:31:00,3
4074,17053724,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,2900 PIEDMONT AVE,Berkeley,CA,Thursday,37.858628,-122.250783,2017-09-07 20:23:00,1
4075,17061251,ROBBERY,ROBBERY,2300 CHANNING WAY,Berkeley,CA,Monday,37.866327,-122.263359,2017-10-09 22:45:00,3
4079,17073608,ASSAULT/BATTERY FEL.,ASSAULT,2400 SAN PABLO AVE,Berkeley,CA,Monday,37.862542,-122.290104,2017-12-04 09:10:00,5
4082,18001733,ROBBERY,ROBBERY,3000 HILLEGASS AVE,Berkeley,CA,Tuesday,37.855651,-122.255006,2018-01-09 19:40:00,3
4084,18005877,DISTURBANCE,DISORDERLY CONDUCT,1600 WARD ST,Berkeley,CA,Monday,37.858132,-122.277595,2018-01-29 14:39:00,3
4085,17067705,DISTURBANCE,DISORDERLY CONDUCT,1700 WARD ST,Berkeley,CA,Sunday,37.858392,-122.275421,2017-11-05 01:00:00,3
4089,17049814,DISTURBANCE,DISORDERLY CONDUCT,1100 SAN PABLO AVE,Berkeley,CA,Wednesday,37.883948,-122.296991,2017-08-23 11:05:00,3
4093,18001753,ROBBERY,ROBBERY,3000 SHATTUCK AVE,Berkeley,CA,Tuesday,37.855026,-122.266475,2018-01-09 22:17:00,3
4097,17063509,ASSAULT/BATTERY MISD.,ASSAULT,3100 KING ST,Berkeley,CA,Thursday,37.851928,-122.274017,2017-10-19 19:30:00,4
4100,17050773,ASSAULT/BATTERY FEL.,ASSAULT,2500 DURANT AVE,Berkeley,CA,Sunday,37.867852,-122.258699,2017-08-27 02:24:00,5
4103,17072524,THEFT FROM PERSON,LARCENY,TELEGRAPH AVENUE & DOWLING PL,Berkeley,CA,Wednesday,37.854443,-122.259878,2017-11-29 13:45:00,5
4105,17075120,ASSAULT/BATTERY FEL.,ASSAULT,2300 CHANNING WAY,Berkeley,CA,Monday,37.866327,-122.263359,2017-12-11 00:59:00,5
4106,18006329,ROBBERY,ROBBERY,RUSSELL STREET & ADELINE ST,Berkeley,CA,Thursday,37.856528,-122.268297,2018-02-01 00:45:00,3
4107,17066131,DISTURBANCE,DISORDERLY CONDUCT,600 SANTA BARBARA RD,Berkeley,CA,Monday,37.899656,-122.273738,2017-10-30 11:00:00,3
4110,17057397,ROBBERY,ROBBERY,2400 TELEGRAPH AVE,Berkeley,CA,Friday,37.866761,-122.258779,2017-09-22 20:47:00,3
4112,17056965,ASSAULT/BATTERY MISD.,ASSAULT,DURANT AVENUE & TELEGRAPH AVE,Berkeley,CA,Thursday,37.867816,-122.258994,2017-09-21 08:30:00,4
4115,17055172,DISTURBANCE,DISORDERLY CONDUCT,2000 UNIVERSITY AVE,Berkeley,CA,Wednesday,37.871828,-122.270516,2017-09-13 12:20:00,3
4121,18003054,THEFT FELONY (OVER $950),LARCENY,2500 NINTH ST,Berkeley,CA,Thursday,37.860116,-122.29166,2017-11-02 08:00:00,3
4123,17064279,DISTURBANCE,DISORDERLY CONDUCT,2300 EIGHTH ST,Berkeley,CA,Sunday,37.863945,-122.294086,2017-10-22 19:48:00,3
4124,17077705,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1400 WALNUT ST,Berkeley,CA,Saturday,37.882199,-122.268386,2017-12-23 14:30:00,4
4127,17077343,BRANDISHING,WEAPONS OFFENSE,2700 HILLEGASS AVE,Berkeley,CA,Thursday,37.861672,-122.255992,2017-12-21 22:52:00,5
4131,18003068,THEFT FROM AUTO,LARCENY - FROM VEHICLE,ASHBY AVENUE & ELMWOOD AVE,Berkeley,CA,Monday,37.85717,-122.252209,2018-01-15 22:30:00,4
4133,18000994,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1600 STUART ST,Berkeley,CA,Friday,37.857246,-122.277347,2018-01-05 10:00:00,4
4134,17061053,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,DERBY STREET & FULTON ST,Berkeley,CA,Sunday,37.860687,-122.26454,2017-10-08 23:39:00,1
4136,17058441,DISTURBANCE,DISORDERLY CONDUCT,2100 CENTER ST,Berkeley,CA,Wednesday,37.870308,-122.26805,2017-09-27 17:50:00,3
4137,17060744,SEXUAL ASSAULT FEL.,SEX CRIME,2200 MCGEE AVE,Berkeley,CA,Tuesday,37.868108,-122.277222,2017-08-29 22:00:00,5
4140,17051147,DISTURBANCE,DISORDERLY CONDUCT,2200 BLAKE ST,Berkeley,CA,Monday,37.863353,-122.265053,2017-08-28 20:24:00,3
4150,17072915,DISTURBANCE,DISORDERLY CONDUCT,1000 PARDEE ST,Berkeley,CA,Wednesday,37.856705,-122.290315,2017-11-29 12:00:00,3
4152,17050342,THEFT FELONY (OVER $950),LARCENY,2100 OXFORD ST,Berkeley,CA,Friday,37.87091,-122.265993,2017-08-25 13:45:00,3
4154,17066577,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2500 SAN PABLO AVE,Berkeley,CA,Wednesday,37.861078,-122.289632,2017-11-01 17:30:00,4
4156,17060312,DISTURBANCE,DISORDERLY CONDUCT,1800 UNIVERSITY AVE,Berkeley,CA,Thursday,37.871246,-122.274991,2017-10-05 17:08:00,3
4157,17059581,MUNICIPAL CODE,ALL OTHER OFFENSES,700 SPRUCE ST,Berkeley,CA,Monday,37.898024,-122.269917,2017-10-02 12:07:00,1
4165,18004397,DISTURBANCE,DISORDERLY CONDUCT,1600 KAINS AVE,Berkeley,CA,Friday,37.875132,-122.293103,2018-01-19 12:00:00,3
4168,17061028,DISTURBANCE,DISORDERLY CONDUCT,2000 FOURTH ST,Berkeley,CA,Sunday,37.867026,-122.299737,2017-10-08 20:55:00,3
4171,17076294,THEFT FROM AUTO,LARCENY - FROM VEHICLE,900 VIRGINIA ST,Berkeley,CA,Saturday,37.872545,-122.298043,2017-12-16 04:40:00,4
4175,18006014,THEFT FROM PERSON,LARCENY,2100 OXFORD ST,Berkeley,CA,Tuesday,37.87091,-122.265993,2018-01-30 11:40:00,5
4176,17064141,ASSAULT/BATTERY MISD.,ASSAULT,2500 DURANT AVE,Berkeley,CA,Sunday,37.867852,-122.258699,2017-10-22 02:06:00,4
4182,17092103,THEFT FELONY (OVER $950),LARCENY,1900 ALLSTON WAY,Berkeley,CA,Tuesday,37.868785,-122.272701,2017-10-17 09:00:00,3
4185,17069907,DISTURBANCE,DISORDERLY CONDUCT,2400 STUART ST,Berkeley,CA,Thursday,37.859539,-122.259172,2017-11-16 15:00:00,3
4186,17075823,ASSAULT/BATTERY MISD.,ASSAULT,2800 COLLEGE AVE,Berkeley,CA,Sunday,37.859988,-122.253339,2017-12-10 12:00:00,4
4187,17092267,THEFT FELONY (OVER $950),LARCENY,2200 BLAKE ST,Berkeley,CA,Wednesday,37.863353,-122.265053,2017-11-08 17:30:00,3
4198,17067852,ROBBERY,ROBBERY,2300 TELEGRAPH AVE,Berkeley,CA,Sunday,37.868714,-122.259189,2017-11-05 02:00:00,3
4201,18006890,ASSAULT/BATTERY MISD.,ASSAULT,1600 RUSSELL ST,Berkeley,CA,Saturday,37.85525,-122.277126,2018-02-03 08:00:00,4
4208,18004188,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1900 CENTER ST,Berkeley,CA,Saturday,37.869685,-122.272804,2018-01-20 17:00:00,4
4210,17071040,ASSAULT/BATTERY FEL.,ASSAULT,1700 UNIVERSITY AVE,Berkeley,CA,Tuesday,37.870948,-122.27733,2017-11-21 21:15:00,5
4214,17077437,THEFT FROM AUTO,LARCENY - FROM VEHICLE,SOLANO AVENUE & THE ALAMEDA,Berkeley,CA,Friday,37.891441,-122.277078,2017-12-22 12:00:00,4
4217,17052770,DISTURBANCE,DISORDERLY CONDUCT,ALLSTON WAY & BONAR ST,Berkeley,CA,Monday,37.86695,-122.286984,2017-09-04 00:15:00,3
4221,18006931,ASSAULT/BATTERY MISD.,ASSAULT,2500 SAN PABLO AVE,Berkeley,CA,Saturday,37.861078,-122.289632,2018-02-03 13:24:00,4
4223,17075511,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,1800 CURTIS ST,Berkeley,CA,Wednesday,37.872104,-122.289812,2017-12-13 02:07:00,1
4224,17060273,ASSAULT/BATTERY MISD.,ASSAULT,2000 UNIVERSITY AVE,Berkeley,CA,Sunday,37.871828,-122.270516,2017-10-01 14:00:00,4
4226,17076633,THEFT FELONY (OVER $950),LARCENY,700 EUCLID AVE,Berkeley,CA,Saturday,37.898524,-122.267129,2017-12-16 15:00:00,3
4235,17050410,ROBBERY,ROBBERY,2000 UNIVERSITY AVE,Berkeley,CA,Friday,37.871828,-122.270516,2017-08-25 19:15:00,3
4240,17077125,ASSAULT/BATTERY MISD.,ASSAULT,2400 FOURTH ST,Berkeley,CA,Wednesday,37.861122,-122.297833,2017-12-20 23:08:00,4
4243,17073404,ASSAULT/BATTERY MISD.,ASSAULT,900 OVERLOOK RD,Berkeley,CA,Sunday,37.896247,-122.258088,2017-12-03 10:00:00,4
4249,17092574,THEFT FELONY (OVER $950),LARCENY,2300 WARRING ST,Berkeley,CA,Thursday,37.869137,-122.250908,2017-12-07 11:30:00,3
4251,17049469,THEFT FELONY (OVER $950),LARCENY,800 POTTER ST,Berkeley,CA,Saturday,37.851255,-122.292509,2017-08-19 17:30:00,3
4252,17051917,ASSAULT/BATTERY MISD.,ASSAULT,2400 GRANT ST,Berkeley,CA,Thursday,37.864714,-122.274572,2017-08-31 19:25:00,4
4255,17076199,ASSAULT/BATTERY MISD.,ASSAULT,TELEGRAPH AVENUE & DURANT AVE,Berkeley,CA,Saturday,37.867816,-122.258994,2017-12-16 01:30:00,4
4256,17065173,DISTURBANCE,DISORDERLY CONDUCT,2100 ALLSTON WAY,Berkeley,CA,Thursday,37.86939,-122.267883,2017-10-26 16:30:00,3
4257,17048992,MISSING ADULT,MISSING PERSON,1600 ALCATRAZ AVE,Berkeley,CA,Saturday,37.848152,-122.275807,2017-08-19 14:00:00,4
4262,18003172,DISTURBANCE,DISORDERLY CONDUCT,2000 DURANT AVE,Berkeley,CA,Tuesday,37.866426,-122.269762,2018-01-16 18:24:00,3
4264,17053457,ROBBERY,ROBBERY,PIEDMONT AVENUE & DWIGHT WAY,Berkeley,CA,Wednesday,37.8659,-122.251095,2017-09-06 22:35:00,3
4270,17060418,THEFT FELONY (OVER $950),LARCENY,900 PARKER ST,Berkeley,CA,Friday,37.858455,-122.293374,2017-10-06 02:55:00,3
4273,17070553,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,CEDAR STREET & SAN PABLO AVE,Berkeley,CA,Sunday,37.875218,-122.294052,2017-11-19 21:05:00,1
4277,17054263,DISTURBANCE,DISORDERLY CONDUCT,2700 WALLACE ST,Berkeley,CA,Saturday,37.856897,-122.286987,2017-09-09 17:32:00,3
4279,17076021,ASSAULT/BATTERY MISD.,ASSAULT,1500 UNIVERSITY AVE,Berkeley,CA,Friday,37.870396,-122.281585,2017-12-15 13:10:00,4
4284,17069399,GUN/WEAPON,WEAPONS OFFENSE,SEVENTH STREET & POTTER ST,Berkeley,CA,Tuesday,37.851516,-122.291239,2017-11-14 10:20:00,5
4290,17076032,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2400 BLAKE ST,Berkeley,CA,Thursday,37.863963,-122.260546,2017-12-14 18:00:00,4
4292,18001665,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2800 BENVENUE AVE,Berkeley,CA,Tuesday,37.859918,-122.254574,2017-12-26 00:00:00,4
4296,17058883,THEFT FROM AUTO,LARCENY - FROM VEHICLE,CURTIS STREET & UNIVERSITY AVE,Berkeley,CA,Monday,37.869488,-122.289522,2017-09-04 06:00:00,4
4298,17052490,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,3000 ADELINE ST,Berkeley,CA,Saturday,37.85488,-122.269079,2017-09-02 21:39:00,1
4307,17056639,ROBBERY,ROBBERY,MILVIA STREET & RUSSELL ST,Berkeley,CA,Tuesday,37.856416,-122.269069,2017-09-19 20:18:00,3
4308,17064377,THEFT FELONY (OVER $950),LARCENY,2900 SACRAMENTO ST,Berkeley,CA,Monday,37.8549,-122.27945,2017-10-16 08:00:00,3
4309,17063321,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,SAN PABLO AVENUE & UNIVERSITY AVE,Berkeley,CA,Thursday,37.869041,-122.292204,2017-10-19 01:45:00,1
4311,17069864,SEXUAL ASSAULT FEL.,SEX CRIME,1200 BURNETT ST,Berkeley,CA,Sunday,37.853008,-122.286877,2017-10-01 00:00:00,5
4314,17058371,MISSING ADULT,MISSING PERSON,2100 SEVENTH ST,Berkeley,CA,Wednesday,37.866936,-122.296218,2017-09-27 12:55:00,4
4317,17078706,MISSING JUVENILE,MISSING PERSON,1200 CARRISON ST,Berkeley,CA,Thursday,37.851521,-122.28549,2017-12-28 07:00:00,4
4319,17074502,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2800 WOOLSEY ST,Berkeley,CA,Wednesday,37.854137,-122.251007,2017-12-06 17:00:00,4
4320,17073182,ASSAULT/BATTERY MISD.,ASSAULT,2700 HASTE ST,Berkeley,CA,Saturday,37.866568,-122.254084,2017-12-02 09:50:00,4
4321,17060564,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1600 SEVENTH ST,Berkeley,CA,Friday,37.874319,-122.298604,2017-10-06 15:30:00,4
4327,17067423,SEXUAL ASSAULT FEL.,SEX CRIME,2300 TELEGRAPH AVE,Berkeley,CA,Sunday,37.868714,-122.259189,2017-11-05 01:00:00,5
4331,17073954,DISTURBANCE,DISORDERLY CONDUCT,2200 MILVIA ST,Berkeley,CA,Tuesday,37.868574,-122.270415,2017-12-05 17:32:00,3
4332,17049923,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,1900 SHATTUCK AVE,Berkeley,CA,Wednesday,37.873687,-122.268616,2017-08-23 19:25:00,1
4333,18006488,ASSAULT/BATTERY MISD.,ASSAULT,1200 WALNUT ST,Berkeley,CA,Thursday,37.885413,-122.268753,2018-02-01 20:15:00,4
4334,17076034,DISTURBANCE,DISORDERLY CONDUCT,2200 SHATTUCK AVE,Berkeley,CA,Friday,37.869363,-122.268028,2017-12-15 12:45:00,3
4342,17074533,THEFT FELONY (OVER $950),LARCENY,2000 FOURTH ST,Berkeley,CA,Sunday,37.867026,-122.299737,2017-11-26 22:00:00,3
4346,18006828,DISTURBANCE,DISORDERLY CONDUCT,2400 WARRING ST,Berkeley,CA,Friday,37.867708,-122.250801,2018-02-02 23:17:00,3
4350,17049740,SEXUAL ASSAULT FEL.,SEX CRIME,2500 DANA ST,Berkeley,CA,Wednesday,37.864701,-122.260693,2017-08-23 00:40:00,5
4351,17063979,BRANDISHING,WEAPONS OFFENSE,2500 DURANT AVE,Berkeley,CA,Saturday,37.867852,-122.258699,2017-10-21 16:42:00,5
4357,17050132,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,1800 UNIVERSITY AVE,Berkeley,CA,Thursday,37.871246,-122.274991,2017-08-24 16:59:00,1
4358,17056763,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1800 YOSEMITE RD,Berkeley,CA,Monday,37.896776,-122.281277,2017-09-18 08:00:00,4
4361,18004863,THEFT FROM PERSON,LARCENY,2200 SHATTUCK AVE,Berkeley,CA,Wednesday,37.869363,-122.268028,2018-01-24 18:35:00,5
4364,17056294,ASSAULT/BATTERY MISD.,ASSAULT,2900 DERBY ST,Berkeley,CA,Monday,37.862393,-122.248851,2017-09-18 12:05:00,4
4365,17077962,ASSAULT/BATTERY MISD.,ASSAULT,1300 UNIVERSITY AVE,Berkeley,CA,Monday,37.869764,-122.28655,2017-12-25 14:00:00,4
4367,18003769,ROBBERY,ROBBERY,2300 TELEGRAPH AVE,Berkeley,CA,Friday,37.868714,-122.259189,2018-01-19 10:29:00,3
4372,17077460,THEFT FROM PERSON,LARCENY,2300 WOOLSEY ST,Berkeley,CA,Friday,37.852764,-122.26165,2017-12-22 16:00:00,5
4383,17069814,THEFT FELONY (OVER $950),LARCENY,2800 SAN PABLO AVE,Berkeley,CA,Thursday,37.856195,-122.288053,2017-11-02 00:00:00,3
4384,17070488,MISSING ADULT,MISSING PERSON,1600 ALCATRAZ AVE,Berkeley,CA,Saturday,37.848152,-122.275807,2017-11-18 18:00:00,4
4389,18005104,THEFT FROM PERSON,LARCENY,2100 OXFORD ST,Berkeley,CA,Thursday,37.87091,-122.265993,2018-01-25 19:55:00,5
4390,18003439,GUN/WEAPON,WEAPONS OFFENSE,1900 ALLSTON WAY,Berkeley,CA,Wednesday,37.868785,-122.272701,2018-01-17 10:45:00,5
4391,17072586,THEFT FELONY (OVER $950),LARCENY,1800 HEARST AVE,Berkeley,CA,Tuesday,37.873025,-122.275438,2017-11-28 08:00:00,3
4393,17065780,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,MILVIA STREET & RUSSELL ST,Berkeley,CA,Saturday,37.856416,-122.269069,2017-10-28 23:52:00,1
4397,17054999,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,TENTH STREET & ALLSTON WAY,Berkeley,CA,Tuesday,37.866152,-122.292423,2017-09-12 17:00:00,1
4398,17058163,ASSAULT/BATTERY FEL.,ASSAULT,200 UNIVERSITY AVE,Berkeley,CA,Wednesday,37.865491,-122.310065,2017-09-20 22:00:00,5
4402,17072002,GUN/WEAPON,WEAPONS OFFENSE,1600 PARKER ST,Berkeley,CA,Monday,37.860768,-122.278249,2017-11-27 02:29:00,5
4403,17058977,ASSAULT/BATTERY MISD.,ASSAULT,2200 SHATTUCK AVE,Berkeley,CA,Friday,37.869363,-122.268028,2017-09-29 19:00:00,4
4406,17055018,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,1900 FOURTH ST,Berkeley,CA,Tuesday,37.868281,-122.300102,2017-09-12 17:44:00,1
4407,17075894,ARSON,ARSON,1400 ALCATRAZ AVE,Berkeley,CA,Thursday,37.847682,-122.279381,2017-12-14 12:10:00,5
4413,17092064,THEFT FELONY (OVER $950),LARCENY,1700 SPRUCE ST,Berkeley,CA,Wednesday,37.876963,-122.265591,2017-10-11 10:30:00,3
4414,17052913,DISTURBANCE,DISORDERLY CONDUCT,2200 SHATTUCK AVE,Berkeley,CA,Monday,37.869363,-122.268028,2017-09-04 16:13:00,3
4416,18007203,ROBBERY,ROBBERY,2500 HILLEGASS AVE,Berkeley,CA,Sunday,37.865149,-122.256487,2018-02-04 21:15:00,3
4419,17058921,ASSAULT/BATTERY MISD.,ASSAULT,SIXTH STREET & HEARST AVE,Berkeley,CA,Friday,37.869314,-122.2981,2017-09-29 14:40:00,4
4426,17064153,DISTURBANCE,DISORDERLY CONDUCT,OAKVALE AVENUE & CLAREMONT AVE,Berkeley,CA,Sunday,37.855529,-122.247358,2017-10-22 04:43:00,3
4428,17052327,ASSAULT/BATTERY FEL.,ASSAULT,1900 SHATTUCK AVE,Berkeley,CA,Saturday,37.873687,-122.268616,2017-09-02 07:18:00,5
4434,18000472,ARSON,ARSON,1200 HASKELL ST,Berkeley,CA,Wednesday,37.850541,-122.286037,2018-01-03 07:30:00,5
4436,18000032,DISTURBANCE,DISORDERLY CONDUCT,2100 UNIVERSITY AVE,Berkeley,CA,Monday,37.872175,-122.267835,2018-01-01 03:48:00,3
4439,18090265,THEFT FELONY (OVER $950),LARCENY,1900 ALLSTON WAY,Berkeley,CA,Wednesday,37.868785,-122.272701,2018-01-31 12:30:00,3
4442,17048761,SEXUAL ASSAULT MISD.,SEX CRIME,200 UNIVERSITY AVE,Berkeley,CA,Friday,37.865491,-122.310065,2017-08-18 23:45:00,4
4448,17062651,ASSAULT/BATTERY FEL.,ASSAULT,OXFORD STREET & ADDISON ST,Berkeley,CA,Monday,37.871474,-122.265892,2017-10-16 08:27:00,5
4449,18090019,THEFT FELONY (OVER $950),LARCENY,2000 KITTREDGE ST,Berkeley,CA,Saturday,37.868204,-122.270054,2017-12-02 18:42:00,3
4452,17076550,ROBBERY,ROBBERY,UNIVERSITY AVENUE & SACRAMENTO ST,Berkeley,CA,Sunday,37.87036,-122.281864,2017-12-17 22:55:00,3
4454,17062250,THEFT FROM PERSON,LARCENY,PARKER STREET & DANA ST,Berkeley,CA,Wednesday,37.863072,-122.260352,2017-10-11 21:30:00,5
4458,17061663,ROBBERY,ROBBERY,2200 CHANNING WAY,Berkeley,CA,Wednesday,37.866037,-122.265618,2017-10-11 22:55:00,3
4459,18000744,DISTURBANCE,DISORDERLY CONDUCT,1400 ARCH ST,Berkeley,CA,Thursday,37.882461,-122.265026,2018-01-04 14:59:00,3
4460,17048593,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1300 BONITA AVE,Berkeley,CA,Thursday,37.883407,-122.273154,2017-08-17 15:00:00,4
4461,17054582,DISTURBANCE,DISORDERLY CONDUCT,HEARST AVENUE & BONITA AVE,Berkeley,CA,Monday,37.873454,-122.27209,2017-09-11 02:36:00,3
4467,17077934,ASSAULT/BATTERY MISD.,ASSAULT,2100 SIXTH ST,Berkeley,CA,Monday,37.866592,-122.297226,2017-12-25 04:25:00,4
4470,17091801,THEFT FELONY (OVER $950),LARCENY,2700 MILVIA ST,Berkeley,CA,Friday,37.860225,-122.269453,2017-09-08 09:30:00,3
4473,17064343,ROBBERY,ROBBERY,CENTER STREET & MILVIA ST,Berkeley,CA,Monday,37.869973,-122.270557,2017-10-23 06:15:00,3
4484,17091760,THEFT FELONY (OVER $950),LARCENY,1400 CAMPUS DR,Berkeley,CA,Tuesday,37.884022,-122.253252,2017-08-29 02:00:00,3
4487,18005613,GUN/WEAPON,WEAPONS OFFENSE,TELEGRAPH AVENUE & DURANT AVE,Berkeley,CA,Saturday,37.867816,-122.258994,2018-01-27 20:00:00,5
4488,18003836,SEXUAL ASSAULT MISD.,SEX CRIME,1400 SAN PABLO AVE,Berkeley,CA,Saturday,37.878722,-122.295312,2017-12-23 11:16:00,4
4498,17055681,DISTURBANCE,DISORDERLY CONDUCT,100 SPINNAKER WAY,Berkeley,CA,Friday,37.870287,-122.316238,2017-09-15 16:47:00,3
4501,17070189,ASSAULT/BATTERY FEL.,ASSAULT,2500 BANCROFT WAY,Berkeley,CA,Saturday,37.868722,-122.259123,2017-11-18 01:52:00,5
4510,18007251,DISTURBANCE,DISORDERLY CONDUCT,2100 SAN PABLO AVE,Berkeley,CA,Monday,37.867533,-122.291719,2018-02-05 05:50:00,3
4513,17061220,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,1900 GRANT ST,Berkeley,CA,Monday,37.873017,-122.275481,2017-10-09 20:57:00,1
4515,17068783,THEFT FELONY (OVER $950),LARCENY,2100 OXFORD ST,Berkeley,CA,Saturday,37.87091,-122.265993,2017-11-11 16:54:00,3
4517,17058480,DISTURBANCE,DISORDERLY CONDUCT,1700 ROSE ST,Berkeley,CA,Wednesday,37.880027,-122.279976,2017-09-27 17:47:00,3
4518,17073856,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2500 HASTE ST,Berkeley,CA,Tuesday,37.866025,-122.258623,2017-12-05 07:30:00,4
4519,17092362,THEFT FELONY (OVER $950),LARCENY,1600 SIXTY-SECOND ST,Berkeley,CA,Friday,37.872599,-122.303889,2017-11-24 06:00:00,3
4520,17061863,ROBBERY,ROBBERY,2300 DWIGHT WAY,Berkeley,CA,Friday,37.864535,-122.262993,2017-10-13 23:30:00,3
4523,17048573,BRANDISHING,WEAPONS OFFENSE,2000 KITTREDGE ST,Berkeley,CA,Thursday,37.868204,-122.270054,2017-08-17 18:02:00,5
4525,18005780,ASSAULT/BATTERY MISD.,ASSAULT,2000 VIRGINIA ST,Berkeley,CA,Monday,37.876297,-122.27124,2018-01-29 07:56:00,4
4531,18001646,DISTURBANCE,DISORDERLY CONDUCT,UNIVERSITY AVENUE & SAN PABLO AVE,Berkeley,CA,Tuesday,37.869041,-122.292204,2018-01-09 09:40:00,3
